"","LENGTH","AGE","INDWT"
"3388","66","6","2.795"
"3389","67","5","3.27"
"3390","70","6","3.75"
"3391","54","5","1.785"
"3392","64","5","2.825"
"3393","60","4","2.715"
"3394","67","6","3.515"
"3395","63","5","2.91"
"3396","57","5","1.935"
"3397","39","3",".65"
"3398","62","6","2.56"
"3399","58","5","2.04"
"3400","79","7","4.77"
"3401","45","3",".95"
"3402","41","3",".645"
"3403","59","5","2.31"
"3404","55","4","1.71"
"3405","57","4","2.07"
"3406","75","8","5.16"
"3407","71",NA,"4.14"
"3408","68",NA,"3.48"
"3409","23","1",".12"
"3410","21","1",".095"
"3411","30","2",".325"
"3412","43","3",".805"
"3413","44","4",".805"
"3414","56","4","1.825"
"3415","25","2",".18"
"3416","19","1",".08"
"3417","28","2",".21"
"3418","28","2",".19"
"3419","65","8","2.92"
"3420","78","8","5.395"
"3421","61","6","2.85"
"3422","38","3",".545"
"3423","74","10","5.38"
"3424","65","7","3.47"
"3425","58","5","2.35"
"3426","30","2",".305"
"3427","38","3",".615"
"3428","75","9","4.065"
"3429","62","4","2.68"
"3430","35","2",".46"
"3431","30","2",".255"
"3432","30","2",".26"
"3433","22","1",".107"
"3434","25","1",".166"
"3435","24","1",".126"
"3436","26","1",".156"
"3437","25","1",".142"
"3438","30","2",".3"
"3439","76","9","4.06"
"3440","69","10","3.09"
"3441","69","11","3.37"
"3442","74","11","3.955"
"3443","82","11","5.985"
"3444","77","9","4.925"
"3445","71","8","3.75"
"3446","62","6","2.555"
"3447","69","9","3.295"
"3448","80","10","5.56"
"3449","86","8","5.86"
"3450","74","8","4.385"
"3451","78","8","5.095"
"3452","62","6","2.775"
"3453","52","3","1.61"
"3454","47","4","1.185"
"3455","56","4","1.67"
"3456","53","3","1.665"
"3457","39","2",".635"
"3458","61","5","2.835"
"3459","43","3",".775"
"3460","48","3","1.249"
"3461","43","3",".856"
"3462","28","2",".235"
"3463","56","3","2.055"
"3464","48","3","1.24"
"3465","43","3",".9"
"3466","21","0",".096"
"3467","20","0",".076"
"3468","19","0",".062"
"3469","37","3",".555"
"3470","30","2",".28"
"3471","33","2",".4"
"3472","34","3",".355"
"3473","26","2",".175"
"3474","27","2",".2"
"3475","24","2",".16"
"3476","25","2",".16"
"3477","28","2",".24"
"3478","32","3",".315"
"3479","34","2",".42"
"3480","29","2",".24"
"3481","22","1",".12"
"3482","32","3",".325"
"3483","35","3",".435"
"3484","40","3",".73"
"3485","40","3",".765"
"3486","86","11","6.39"
"3487","77","9","5.08"
"3488","52","4","1.515"
"3489","82","8","6.49"
"3490","31","2",".289"
"3491","65",NA,"2.96"
"3492","70","6","3.72"
"3493","81","9","6.085"
"3494","64",NA,"2.775"
"3495","54","5","1.69"
"3496","74","7","3.605"
"3497","70","7","3.46"
"3498","73","7","4.305"
"3499","71","7","3.79"
"3500","63","5","2.61"
"3501","67","6","3.405"
"3502","68","7","2.79"
"3503","60","6","1.765"
"3504","52","5","1.39"
"3505","53","6","1.57"
"3506","58","7","1.84"
"3507","56","5","1.57"
"3508","45","4",".885"
"3509","64","6","2.255"
"3510","60","9","1.655"
"3511","55",NA,"1.63"
"3512","55","5","1.615"
"3513","49","4","1.255"
"3514","51","4","1.3"
"3515","49","4","1.17"
"3516","20","1",".085"
"3517","39","2",".63"
"3518","22","1",".091"
"3519","30","2",".29"
"3520","71","6","3.68"
"3521","62","5","2.52"
"3522","31","2",".245"
"3523","21","1",".07"
"3524","20","1",".06"
"3525","18","1",".05"
"3526","19","1",".045"
"3527","17","1",".035"
"3528","16","1",".035"
"3529","16","1",".032"
"3530","54","6","2.12"
"3531","66","9","3.08"
"3532","71","9","3.45"
"3533","42","5",".675"
"3534","86","10","6"
"3535","79","10","4.545"
"3536","70","8","3.265"
"3537","60","6","1.815"
"3538","59","6","1.79"
"3539","68","12","2.41"
"3540","67","8","2.715"
"3541","66","7","3.15"
"3542","33","3",".41"
"3543","73","9","4.33"
"3544","31","3",".305"
"3545","21","2",".072"
"3546","15","1",".026"
"3547","19","1",".06"
"3548","63","6","2.505"
"3549","70","6","3.345"
"3550","69","7","3.215"
"3551","67","6","2.975"
"3552","55","6","1.6"
"3553","70","6","3.11"
"3554","56","5","1.605"
"3555","70","6","3.245"
"3556","58","5","2.19"
"3557","55","6","1.46"
"3558","53","5","1.4"
"3559","54","5","1.575"
"3560","54","4","1.53"
"3561","37","4",".548"
"3562","39","3",".601"
"3563","40","4",".675"
"3564","42","3",".604"
"3565","41","4",".731"
"3566","32","3",".365"
"3567","31","3",".323"
"3568","32","3",".308"
"3569","34","3",".384"
"3570","29","2",".256"
"3571","27","2",".195"
"3572","28","2",".223"
"3573","27","2",".171"
"3574","60","6","2.25"
"3575","61","9","2.25"
"3576","63","5","3"
"3577","71","7","3.575"
"3578","59","6","1.99"
"3579","51","6","1.265"
"3580","43","4",".848"
"3581","43","4",".713"
"3582","35","3",".386"
"3583","30","2",".257"
"3584","61","5","1.865"
"3585","34","3",".395"
"3586","49","4","1.115"
"3587","55","5","1.535"
"3588","35","3",".41"
"3589","29","2",".245"
"3590","57","6","1.81"
"3591","33","4",".36"
"3592","61","6","2.09"
"3593","48","4","1.04"
"3594","37","3",".485"
"3595","42","4",".76"
"3596","58","6","1.69"
"3597","56","7","1.695"
"3598","34","3",".375"
"3599","51","5","1.37"
"3600","64","6","2.64"
"3601","54","6","1.575"
"3602","52","5","1.36"
"3603","50","5","1.305"
"3604","58","5","1.785"
"3605","47","4","1.045"
"3606","48","4","1.065"
"3607","53","5","1.42"
"3608","33","3",".355"
"3609","58","6","1.9"
"3610","65","6","2.44"
"3611","71","7","3.305"
"3612","31","3",".315"
"3613","39","4",".535"
"3614","29","2",".215"
"3615","44","4",".945"
"3616","44","4",".87"
"3617","43","4",".82"
"3618","71","7","3.495"
"3619","65","6","2.52"
"3620","40","4",".615"
"3621","78","9","4.21"
"3622","71","9","2.865"
"3623","80","12","3.755"
"3624","55","6","1.715"
"3625","69","6","3.165"
"3626","53","4","1.535"
"3627","65","6","2.64"
"3628","70","8","3.32"
"3629","64","7","2.44"
"3630","59","5","1.945"
"3631","63","9","2.105"
"3632","58","5","2.035"
"3633","70","7","3.355"
"3634","55","5","1.68"
"3635","52","5","1.395"
"3636","60","5","2.28"
"3637","57","6","1.645"
"3638","97","11","8.06"
"3639","63","6","2.355"
"3640","82","12","5.195"
"3641","60","6","2.135"
"3642","72","7","3.745"
"3643","60","6","2.125"
"3644","62","6","2.3"
"3645","57","5","1.77"
"3646","58","6","1.755"
"3647","87","11","5.415"
"3648","49","5",".89"
"3649","81","9","4.64"
"3650","47","4",".95"
"3651","77","10","4.57"
"3652","76","14","4.25"
"3653","76","10","3.565"
"3654","32","3",".344"
"3655","63","7","2.235"
"3656","67","7","2.52"
"3657","68","8","2.82"
"3658","50","5","1.275"
"3659","73","8","3.925"
"3660","23","1",".112"
"3661","81","9","4.8"
"3662","61","5","1.955"
"3663","27","2",".2"
"3664","58","5","1.89"
"3665","79","10","4.6"
"3666","38","2",".665"
"3667","37","2",".595"
"3668","43","3",".945"
"3669","40","2",".72"
"3670","62","6","2.95"
"3671","44","2","1.055"
"3672","43","3",".89"
"3673","35","2",".484"
"3674","31","1",".316"
"3675","35","2",".525"
"3676","80",NA,"5.64"
"3677","32","3",".36"
"3678","30","2",".265"
"3679","29","1",".248"
"3680","28","1",".223"
"3681","44","3",".945"
"3682","33","2",".349"
"3683","32","2",".275"
"3684","34","3",".425"
"3685","25","1",".181"
"3686","27","2",".207"
"3687","34","2",".374"
"3688","35","2",".418"
"3689","21","1",".112"
"3690","40","3",".705"
"3691","55","6","1.98"
"3692","40","2",".74"
"3693","44","3",".98"
"3694","39","3",".645"
"3695","41","2",".715"
"3696","39","2",".61"
"3697","40","2",".69"
"3698","34","2",".415"
"3699","32","2",".36"
"3700","41","2",".715"
"3701","32","2",".33"
"3702","45","3","1.035"
"3703","54","3","1.88"
"3704","36","2",".625"
"3705","68","6","3.46"
"3706","40","2",".805"
"3707","40","3",".84"
"3708","35","2",".485"
"3709","39","3",".68"
"3710","55","4","2.24"
"3711","43","2","1.005"
"3712","38","2",".62"
"3713","37","2",".58"
"3714","56","4","2.03"
"3715","29","1",".271"
"3716","30","1",".245"
"3717","29","1",".234"
"3718","32","2",".326"
"3719","46","3","1.095"
"3720","47","3","1.27"
"3721","35","2",".411"
"3722","22","2",".115"
"3723","31","2",".285"
"3724","30","2",".305"
"3725","25","1",".154"
"3726","36","2",".555"
"3727","41","2",".83"
"3728","36","2",".52"
"3729","31","2",".264"
"3730","34","2",".369"
"3731","34","2",".4"
"3732","33","2",".37"
"3733","42","2",".81"
"3734","38","2",".649"
"3735","35","2",".49"
"3736","43","3",".94"
"3737","34","2",".389"
"3738","34","2",".404"
"3739","39","2",".653"
"3740","29","2",".28"
"3741","45","3","1"
"3742","40","2",".735"
"3743","32","2",".352"
"3744","40","3",".775"
"3745","35","2",".52"
"3746","39","2",".575"
"3747","35","2",".525"
"3748","35","2",".47"
"3749","42","2",".74"
"3750","19","1",".052"
"3751","20","1",".071"
"3752","32",NA,".386"
"3753","30","1",".3"
"3754","40","2",".61"
"3755","38","2",".53"
"3756","27","1",".165"
"3757","37","2",".615"
"3758","44","3",".945"
"3759","65","6","3.07"
"3760","37","2",".495"
"3761","24","1",".135"
"3762","75","7","4.65"
"3763","83","12","7.205"
"3764","75","8","3.72"
"3765","29","1",".266"
"3766","30","2",".311"
"3767","28","1",".273"
"3768","27","1",".222"
"3769","65","6","3.465"
"3770","53","5","1.71"
"3771","36","2",".49"
"3772","49","3","1.335"
"3773","36","2",".435"
"3774","57","5","1.99"
"3775","54","5","1.865"
"3776","65","7","2.72"
"3777","49","3","1.35"
"3778","38","2",".62"
"3779","52","5","1.46"
"3780","63","5","2.86"
"3781","58","5","2.5"
"3782","55","6","1.745"
"3783","48","3","1.17"
"3784","27","1",".165"
"3785","25","1",".125"
"3786","25","1",".144"
"3787","27","1",".187"
"3788","32","1",".296"
"3789","25","1",".173"
"3790","31","1",".284"
"3791","24","1",".125"
"3792","26","1",".159"
"3793","33","1",".37"
"3794","41","2",".6"
"3795","33","1",".4"
"3796","33","2",".34"
"3797","25","1",".16"
"3798","25","1",".165"
"3799","25","1",".165"
"3800","25","1",".14"
"3801","76","7","4.91"
"3802","25","1",".16"
"3803","28","1",".215"
"3804","25","2",".175"
"3805","24","1",".15"
"3806","37","2",".507"
"3807","33","1",".355"
"3808","31","2",".31"
"3809","28","1",".27"
"3810","24","1",".12"
"3811","65","7","3.29"
"3812","24","1",".147"
"3813","26","1",".185"
"3814","27","1",".245"
"3815","30","2",".305"
"3816","30","1",".33"
"3817","32","2",".32"
"3818","42","2",".885"
"3819","47","5","1.095"
"3820","37","2",".56"
"3821","45","3","1.06"
"3822","36","2",".55"
"3823","25","1",".158"
"3824","28","1",".223"
"3825","25","1",".176"
"3826","30","1",".277"
"3827","25","1",".154"
"3828","24","1",".156"
"3829","24","1",".152"
"3830","29","2",".237"
"3831","30","1",".276"
"3832","61","5","2.625"
"3833","36","2",".52"
"3834","50","3","1.36"
"3835","56","5","1.795"
"3836","38","2",".645"
"3837","30","1",".295"
"3838","40","3",".885"
"3839","47","3","1.205"
"3840","32","2",".428"
"3841","22","1",".105"
"3842","27","1",".199"
"3843","24","1",".16"
"3844","23","1",".135"
"3845","57","4","1.955"
"3846","44","3",".895"
"3847","44","3",".845"
"3848","27","1",".201"
"3849","24","1",".156"
"3850","26","1",".195"
"3851","43","3",".91"
"3852","43","4",".99"
"3853","51","3","1.555"
"3854","38","2",".625"
"3855","40","2",".8"
"3856","53","4","1.52"
"3857","54","4","1.8"
"3858","59","5","2.3"
"3859","42","2",".905"
"3860","54","4","2.205"
"3861","30","1",".293"
"3862","30","1",".309"
"3863","28","1",".255"
"3864","34","2",".42"
"3865","55","4","1.875"
"3866","47","3","1.135"
"3867","60","5","2.355"
"3868","28","1",".201"
"3869","30","1",".262"
"3870","74","9","4.34"
"3871","80","11","5.57"
"3872","35","2",".46"
"3873","37","2",".54"
"3874","72","6","4.52"
"3875","43","3",".78"
"3876","65","5","3.45"
"3877","42","2",".69"
"3878","37","2",".48"
"3879","35","2",".405"
"3880","28","1",".227"
"3881","36","2",".46"
"3882","37","2",".53"
"3883","37","2",".5"
"3884","80","8","6.225"
"3885","67","6","3.015"
"3886","73","7","4.395"
"3887","72","7","3.825"
"3888","79","7","5.335"
"3889","56","6","1.55"
"3890","40","3",".615"
"3891","59","7","1.93"
"3892","52","4","1.235"
"3893","59","6","2.04"
"3894","48","4","1.005"
"3895","56","6","1.865"
"3896","50","4","1.145"
"3897","51","5","1.18"
"3898","63","7","2.125"
"3899","43","4",".635"
"3900","43","4",".76"
"3901","62","6","2.23"
"3902","48","5","1.11"
"3903","62","6","2.38"
"3904","40","3",".59"
"3905","46","4",".92"
"3906","46","5",".84"
"3907","54","6","1.36"
"3908","56","6","1.535"
"3909","59","7","1.56"
"3910","55","6","1.49"
"3911","47",NA,".93"
"3912","52","5","1.245"
"3913","60","7","1.795"
"3914","54","6","1.49"
"3915","55","6","1.49"
"3916","58","6","1.7"
"3917","49","4","1.1"
"3918","29","3",".224"
"3919","61","6","2.36"
"3920","64","6","3.005"
"3921","49","4","1.03"
"3922","77","10","3.92"
"3923","69","9","2.7"
"3924","77","8","4.285"
"3925","42","3",".655"
"3926","68",NA,"3.28"
"3927","70","9","3.62"
"3928","50","5","1.215"
"3929","60","7","1.98"
"3930","42","4",".745"
"3931","23","2",".13"
"3932","22","2",".106"
"3933","26","2",".195"
"3934","28","3",".244"
"3935","23","2",".137"
"3936","28","2",".233"
"3937","29","2",".236"
"3938","31","2",".257"
"3939","63","6","2.335"
"3940","73","8","3.715"
"3941","44","4",".875"
"3942","36","3",".45"
"3943","33","3",".335"
"3944","40","3",".63"
"3945","40","3",".695"
"3946","37","3",".505"
"3947","49","4","1.125"
"3948","47","4","1.135"
"3949","38","4",".575"
"3950","39","3",".66"
"3951","43","4",".825"
"3952","46","4","1.045"
"3953","50","5","1.33"
"3954","47","4","1.025"
"3955","60","7","2.21"
"3956","64","8","2.335"
"3957","72","8","3.38"
"3958","78","11","4.735"
"3959","72","9","3.57"
"3960","35","3",".378"
"3961","70","8","2.795"
"3962","37","4",".45"
"3963","43","4",".76"
"3964","75","9","5.155"
"3965","70","7","3.57"
"3966","70","7","2.755"
"3967","19","1",".068"
"3968","29","2",".201"
"3969","24","2",".129"
"3970","32","2",".316"
"3971","29","2",".21"
"3972","81","10","5.315"
"3973","33","3",".335"
"3974","25","2",".126"
"3975","31","3",".285"
"3976","32","3",".33"
"3977","34","3",".395"
"3978","31","3",".289"
"3979","35","3",".41"
"3980","36","3",".41"
"3981","39","3",".53"
"3982","36","3",".485"
"3983","61","6","2.215"
"3984","29","2",".218"
"3985","34","3",".365"
"3986","69","8","2.71"
"3987","66","6","2.985"
"3988","32","3",".335"
"3989","53","5","1.73"
"3990","28","2",".195"
"3991","58","7","2.005"
"3992","68","9","2.79"
"3993","46","4",".875"
"3994","31","3",".36"
"3995","31","2",".305"
"3996","38","3",".495"
"3997","33","3",".36"
"3998","34","3",".37"
"3999","58","6","1.7"
"4000","72","7","4.25"
"4001","70","8","3.38"
"4002","62","7","2.075"
"4003","70","8","3.41"
"4004","66","6","2.9"
"4005","79","8","4.905"
"4006","86","11","6.73"
"4007","85","11","5.245"
"4008","91","16","6.72"
"4009","86","13","5.45"
"4010","76","10","4.185"
"4011","62","6","2.305"
"4012","74","8","4.02"
"4013","79","8","5.085"
"4014","78","11","4.425"
"4015","67","8","3.16"
"4016","28","2",".21"
"4017","39","3",".535"
"4018","30","2",".218"
"4019","36","3",".466"
"4020","25","2",".128"
"4021","26","2",".166"
"4022","29","2",".265"
"4023","25","2",".115"
"4024","36","3",".5"
"4025","65","6","2.615"
"4026","29",NA,".27"
"4027","54","5","1.585"
"4028","30","3",".255"
"4029","33","3",".325"
"4030","25","2",".145"
"4031","23","2",".097"
"4032","26","2",".16"
"4033","28","2",".179"
"4034","28","2",".189"
"4035","30","3",".31"
"4036","22","2",".102"
"4037","28","3",".254"
"4038","28","3",".25"
"4039","39","4",".589"
"4040","23","2",".126"
"4041","28","2",".243"
"4042","28","2",".274"
"4043","24","2",".149"
"4044","33","3",".369"
"4045","27","2",".195"
"4046","36","3",".524"
"4047","32","3",".373"
"4048","25","2",".16"
"4049","32","3",".313"
"4050","49","4","1.18"
"4051","27","1",".225"
"4052","31","1",".298"
"4053","30","1",".31"
"4054","24","1",".155"
"4055","28","1",".255"
"4056","33","2",".445"
"4057","27","1",".225"
"4058","26","1",".2"
"4059","38","3",".66"
"4060","81","10","5.305"
"4061","75","8","4.28"
"4062","42","2",".81"
"4063","37","2",".6"
"4064","57","4","2.11"
"4065","50","4","1.18"
"4066","27","1",".211"
"4067","37","2",".47"
"4068","32","1",".347"
"4069","28","1",".219"
"4070","69",NA,"3.38"
"4071","56","4","1.89"
"4072","30","1",".262"
"4073","23","1",".129"
"4074","42","3",".665"
"4075","30","2",".275"
"4076","35","2",".445"
"4077","32","1",".305"
"4078","48","4","1.25"
"4079","42","3",".815"
"4080","35","3",".465"
"4081","32","2",".345"
"4082","35","2",".44"
"4083","30","1",".281"
"4084","35","2",".455"
"4085","32","2",".385"
"4086","33","2",".335"
"4087","38","2",".575"
"4088","43","3",".85"
"4089","39","4",".655"
"4090","76","8","5.09"
"4091","18","0",".06"
"4092","17","0",".053"
"4093","17","0",".056"
"4094","19","0",".074"
"4095","28","1",".25"
"4096","67","6","3.25"
"4097","30","1",".275"
"4098","29","1",".3"
"4099","27","1",".204"
"4100","30","1",".276"
"4101","27","1",".207"
"4102","28","1",".242"
"4103","30","2",".292"
"4104","45","3","1.02"
"4105","39","3",".59"
"4106","77","6","4.87"
"4107","73","8","4.575"
"4108","30","2",".275"
"4109","42","4",".83"
"4110","43","4",".95"
"4111","41","3",".75"
"4112","36","2",".53"
"4113","37","2",".59"
"4114","32","1",".35"
"4115","30","1",".28"
"4116","31","1",".36"
"4117","19","0",".081"
"4118","19","0",".081"
"4119","27","1",".178"
"4120","28","1",".215"
"4121","28","1",".229"
"4122","27","1",".196"
"4123","27","1",".2"
"4124","48","3","1.22"
"4125","48","4","1.17"
"4126","46","4","1.06"
"4127","50","4","1.205"
"4128","36","2",".51"
"4129","54","4","1.71"
"4130","49","4","1.315"
"4131","34","2",".44"
"4132","41","4",".785"
"4133","43","3",".92"
"4134","29","2",".215"
"4135","30","1",".285"
"4136","33","2",".325"
"4137","64","5","3.2"
"4138","50","4","1.24"
"4139","58","4","2.625"
"4140","46","4","1.08"
"4141","49","4","1.265"
"4142","51","5","1.395"
"4143","50","5","1.26"
"4144","42","3",".905"
"4145","41","3",".7"
"4146","42","3",".82"
"4147","54","3","1.43"
"4148","41","2",".83"
"4149","49","3","1.36"
"4150","43","3",".855"
"4151","38","2",".63"
"4152","52","5","1.47"
"4153","53","3","1.675"
"4154","26","1",".21"
"4155","30","1",".315"
"4156","27","1",".235"
"4157","28","1",".26"
"4158","24","1",".15"
"4159","34","1",".425"
"4160","31","1",".32"
"4161","31","1",".335"
"4162","80","8","5.855"
"4163","75","8","4.985"
"4164","67","5","2.715"
"4165","68","6","3.3"
"4166","66","6","3.315"
"4167","49","3","1.38"
"4168","46","4",".9"
"4169","36","2",".49"
"4170","31","1",".286"
